Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC_ileum	pvalue_ileum	log2FC_rectum	pvalue_rectum
NA	NA	7SK	-0.427521229018126	0.102524849666535	0.221716716950711	0.384025284526799
ENSG00000148584	29974	A1CF	0.0502457755425724	0.827506964863665	-0.550571065323681	0.0137568735862253
ENSG00000175899	2	A2M	0.332557732658756	0.176687372385223	0.494602705491258	0.0388265934609236
ENSG00000128274	53947	A4GALT	-0.263881627144469	0.422792347491532	1.10434033876809	0.000532894655117818
ENSG00000094914	8086	AAAS	-0.0193308296569531	0.796718101329277	0.0575055660999361	0.427236353738345
ENSG00000081760	65985	AACS	0.0397769231220012	0.661469509041897	-0.00923251086346914	0.915915543019803
ENSG00000114771	13	AADAC	0.347365910439822	0.580499985727393	-4.06037874274674	4.03967050768576e-11
ENSG00000109576	51166	AADAT	0.187158404385426	0.283694063421819	0.14068701229359	0.389935023018914
NA	NA	AAED1	0.0468275890010139	0.806622313715067	0.611434624968615	0.000971002522351992
ENSG00000103591	79719	AAGAB	-0.0152643844818064	0.830488004819303	0.0450028182701293	0.512633816570102
ENSG00000115977	22848	AAK1	-0.134901806311234	0.299952795158777	-0.135985748418517	0.278599570452438
ENSG00000087884	28971	AAMDC	-0.0082235492237338	0.945946198922368	-0.663745691436365	1.60132716694736e-08
ENSG00000127837	14	AAMP	-0.0163577345563864	0.777879655506559	-0.111340744040142	0.0466449988042355
ENSG00000131043	25980	AAR2	-0.00923898878843653	0.837664526111321	0.0142529399188126	0.743807051630515
NA	NA	AARS	0.0682958268380017	0.495420165335327	0.467992690923593	1.316704351082e-06
ENSG00000124608	57505	AARS2	0.0226766940625221	0.775862982664523	-0.136705194950538	0.0772331806060117
ENSG00000157426	132949	AASDH	-0.0495501713408326	0.533830144865247	0.0189838403882758	0.805061282474271
ENSG00000149313	60496	AASDHPPT	-0.079725754836315	0.348779789162649	0.130736576349282	0.111883797795312
ENSG00000008311	10157	AASS	0.319624017028615	0.102777324503819	0.545707081024392	0.00414288548879451
ENSG00000275700	26574	AATF	-0.0752157037502938	0.234579048599023	0.0456903361753316	0.455443316723597
ENSG00000181409	9625	AATK	0.047741948825873	0.864599670424507	-0.363047796808003	0.182082464060039
NA	NA	AB019441.29	-0.0023377118597685	0.991179838359977	-0.305976751218495	0.134275767739184
ENSG00000183044	18	ABAT	-0.0585483519076939	0.765742527872084	-0.531735902684151	0.00517112405351731
NA	NA	ABC7-42389800N19.1	-0.195674472873385	0.409111213981669	-0.0841744345150161	0.71385793060838
ENSG00000165029	19	ABCA1	-0.315459934006311	0.166103630317922	-0.0649936825630543	0.767817447041772
ENSG00000154263	10349	ABCA10	-0.0758887709582653	0.759938260304884	-0.653650249351312	0.00693754401530592
ENSG00000144452	26154	ABCA12	0.0450188705943666	0.949004088447123	5.70649337740524	1.03919405679589e-18
ENSG00000107331	20	ABCA2	-0.0283417647827276	0.865861252849291	-0.653610119298635	5.51893832831907e-05
ENSG00000167972	21	ABCA3	-0.566590932372314	0.0045671976690978	-0.267168457417985	0.167776883704743
ENSG00000198691	24	ABCA4	0.129342455362611	0.745706220103848	-1.03351045550026	0.0106027204685136
ENSG00000154265	23461	ABCA5	-0.0309110673303167	0.859732797397962	-0.510387536244437	0.00256158994061752
ENSG00000154262	23460	ABCA6	0.0199023734129096	0.935607815634635	-0.0958557610912981	0.688343991302295
ENSG00000064687	10347	ABCA7	-0.54041071028511	0.0449604721415479	0.880290994297323	0.000746211758972836
ENSG00000141338	10351	ABCA8	0.51273541684561	0.17069888684936	-1.22564161979756	0.000723278459581869
ENSG00000154258	10350	ABCA9	0.231316263834699	0.326918058289766	-0.765904887832147	0.000869732457214917
ENSG00000085563	5243	ABCB1	0.232328745416251	0.435747949766444	-1.50903105115496	2.04470222212023e-07
ENSG00000135776	23456	ABCB10	0.0964107332845983	0.219361926623559	-0.0527446373470507	0.488050000109336
ENSG00000005471	5244	ABCB4	-0.42128606892893	0.148141672661207	0.217351890700427	0.442725894309742
ENSG00000131269	22	ABCB7	-0.0361128798391368	0.499254832008434	-0.164481857580291	0.00146392661466273
ENSG00000197150	11194	ABCB8	0.0389000350469787	0.680852002723361	0.299345882990874	0.00104641982683529
ENSG00000150967	23457	ABCB9	0.015144822947951	0.886493374574622	-0.20751510059808	0.0475784991386944
ENSG00000103222	4363	ABCC1	-0.144260551322675	0.422581432448753	0.994925917993568	1.05205685757377e-08
ENSG00000124574	89845	ABCC10	-0.0413798577642711	0.569930350250095	0.182537876919238	0.00969213464771757
ENSG00000243064	150000	ABCC13	0.374154171428597	0.102505386441679	-0.0584909236142015	0.792295524970306
ENSG00000023839	1244	ABCC2	-0.137858416944279	0.749915248591077	-2.78987081763049	4.42916481575968e-11
ENSG00000108846	8714	ABCC3	-0.234136118710878	0.0828315108083293	-0.121946297024608	0.349574208493381
ENSG00000125257	10257	ABCC4	0.0549789989060831	0.737821423643754	-0.117876822469225	0.45712671750808
ENSG00000114770	10057	ABCC5	-0.0802429410787002	0.575676584173034	0.0991794419742009	0.473416118864527
ENSG00000091262	368	ABCC6	0.0598692139521337	0.775422448922992	-0.571129779571199	0.00503278180367329
ENSG00000256340	653190	ABCC6P1	0.0736641363128816	0.719035009648477	-0.24896130387991	0.212431035673865
ENSG00000255277	730013	ABCC6P2	0.00083432530307529	0.996599209203961	-0.888973079513782	3.49528749924281e-06
ENSG00000069431	10060	ABCC9	0.412608109891675	0.232794811960974	1.40013721217969	3.07359412152161e-05
ENSG00000101986	215	ABCD1	0.114864539819705	0.483052401611443	0.0173108694988997	0.913421769931213
ENSG00000173208	225	ABCD2	-0.222927468198326	0.44584602427623	0.494005334609588	0.0826781336499468
ENSG00000117528	5825	ABCD3	0.0800191047446327	0.562994497983145	-0.329604328997485	0.0138057809114684
ENSG00000119688	5826	ABCD4	0.0177420089465645	0.819875859337613	-0.0294163259741742	0.696735647520906
ENSG00000164163	6059	ABCE1	-0.00545386509126431	0.962049448479694	0.285569947091252	0.00985299888303354
ENSG00000204574	23	ABCF1	0.0251486851155478	0.634583296622767	-0.0199030952476668	0.697264334150518
ENSG00000033050	10061	ABCF2	-0.0286475427743391	0.684782952040983	-0.0223899761573427	0.742057826065005
ENSG00000161204	55324	ABCF3	0.00238228151321524	0.950153332750807	0.0323880068145679	0.380165386465555
ENSG00000160179	9619	ABCG1	-0.0930961488344497	0.551863729994909	-0.29523234972778	0.0509577497977473
ENSG00000118777	9429	ABCG2	0.152415295816689	0.690970458165305	-1.43929071184826	0.00011740709497104
ENSG00000138075	64240	ABCG5	0.0509285126028787	0.932589649987472	-1.90725782868735	0.00124214871256657
ENSG00000143921	64241	ABCG8	0.140048265251913	0.804871289280189	-2.20214447617186	7.37010415749816e-05
ENSG00000144827	55347	ABHD10	-0.0164676249952094	0.811486908592974	-0.0111872450072359	0.866594520492163
ENSG00000106077	83451	ABHD11	0.0109036969878429	0.932793379276027	-0.335177356153878	0.00717035114639128
ENSG00000100997	26090	ABHD12	0.0105605896654823	0.927032291850382	-0.247854225800433	0.0262977450495408
ENSG00000131969	145447	ABHD12B	-3.66304557257391	7.8144300105124e-07	-0.77337190578333	0.257706595317025
ENSG00000139826	84945	ABHD13	-0.0657439270770902	0.348900724045265	0.0581529304352806	0.391628261951412
ENSG00000248487	25864	ABHD14A	-0.0105444107487038	0.940919927075008	-0.126978615212137	0.350238811358905
ENSG00000114779	84836	ABHD14B	0.14831222212546	0.194597991771893	-0.42603695993334	0.00011647952203528
ENSG00000168792	116236	ABHD15	-0.0583336000894367	0.56450331932363	-0.452469446868553	4.08491715330694e-06
ENSG00000129968	81926	ABHD17A	-0.181449726886995	0.289519442486042	0.103960946419514	0.530238177138595
ENSG00000107362	51104	ABHD17B	-0.0495893174693216	0.634059198172245	0.0280794132593477	0.78009472153743
ENSG00000136379	58489	ABHD17C	-0.024640931759956	0.865117826493499	-0.116372996000095	0.40625164256958
ENSG00000140526	11057	ABHD2	0.0412122478503133	0.687858141122248	0.466599525523845	2.54997807668949e-06
ENSG00000158201	171586	ABHD3	0.0686135953955615	0.649543298423456	-0.0564284960590148	0.698919298871203
ENSG00000100439	63874	ABHD4	-0.0185754764066806	0.869406837249701	-0.058539033318807	0.592697219660482
ENSG00000011198	51099	ABHD5	-0.0639891422334212	0.608714813412553	0.207321429090418	0.0862064778933918
ENSG00000163686	57406	ABHD6	-0.0434591286617938	0.818312469518077	-0.24593108326674	0.179618182036213
ENSG00000127220	79575	ABHD8	-0.366555626181157	0.0935809707604308	0.199492571029079	0.345904190974757
ENSG00000136754	10006	ABI1	-0.0670079999063074	0.131201039879693	0.0662571422787536	0.122772797165961
ENSG00000138443	10152	ABI2	-0.0564945638506718	0.676903963836473	0.0542391565008736	0.678763410291076
ENSG00000108798	51225	ABI3	-0.118495189779083	0.606955744559204	0.520132512653594	0.0197746302798907
ENSG00000154175	25890	ABI3BP	-0.0992814457106326	0.767862471056367	0.233186739154858	0.473860924811737
ENSG00000097007	25	ABL1	-0.038060273245955	0.605992327893785	-0.151127966346911	0.033766252879231
ENSG00000143322	27	ABL2	-0.0172879244442678	0.903146024481001	0.288332932812887	0.0355440308364679
